Got this new #twitter app and a fresh ass theme with it! FWM;positive
oh.. my iphone is overcapacity huh?! -____-  @Apple won't let me be great!!!;negative
"""Waiting for items to copy"" in Itunes after everything DID copy goes on, and on, and on.  Come on @Apple, what the hell?";negative
"RT @Mrgareth: ""Top Three 'playing nice' scores were #Google, #Salesforce and #Xero"" in @itnews_au ""Which #Clouds Play Nice"" report: http ...";positive
"So ""cutting the cord"" makes podcasts even harder to manage?!? No subscriptions! WTH, @Apple? http://t.co/LD2i871x #iOS5 (via @carrypad)";negative
It's been 24hrs since I reported @ups theft of my iPhone and @apple has done nothing. No return call as promised. Nothing.;negative
"Gone for a run, beautiful morning , man do I love iOS 5 @apple, #iPhone";positive
@PrJusto Don't question the @Apple they will remember your dissent!;negative
"Waited in line for nothing, fucking genius @Apple called an app for ""John"" not ""jean"" stop fucking up my name im not a French boy. #PCam ...";negative
"Dear @Apple Contacts, you are terrible. I just cleaned duplicates for 3 hours and they magically reappeared. Fix it.";negative
#microsoft update is so slow  :(( http://t.co/37IGhGic;negative
Having major battery drain issue since updating iPhone 4 to iOS 5.  Anyone else? @AppStore @iPhone @apple;negative
Terrible customer service at Los Gatos @Apple! Why do I have to pay $199 for a bad home button on my iPhone?!?;negative
Save me from #HP's unwanted OS! Help me buy an #iPhone! I have seen the light! #lol http://t.co/8gUP9Acz #backchannel @apple;positive
"RT @ralphbin: #Microsoft Research shows #Holodesk - looks like science fiction, but is science fact http://t.co/w5OCrbpm  Cool but  no sound";positive
I feel all alone on #twitter. #itstolate;negative
"Hey @apple, the SMS full message is complete shit. Yes, I'm annoyed.";negative
"@immad_immad #google, always thinking ahead";positive
This is how charity works these days. http://t.co/839klkFH #billgates #philanthropy #microsoft;positive
"#Microsoft's #SteveBallmer attacks #Android phones ..... well #windows7mobile is gay, you metro! http://t.co/sQnE1iLb via @Telegraph";negative
"Oh yes, and now - The Android Beam! Alright, I made the right decision to be on Team #Google, Team #Android!";positive
Frustrated that I bought a new macbook pro from @apple only to find it doesnt ship with media! #expensivepaperweight;negative
"On a positive note, advanced control of your data usage is a really great idea ,) #google #nexus";positive
"yo, @apple, this update is a disaster";negative
2nd @apple genius apptment running late 2nd day in row for 2nd dodgy iPod . You make mega $$$ hire some staff.;negative
Awesome service from the @apple store in pc. Thanks chris!;positive
"RT @Jewelz2611 @mashable @apple, iphones r 2 expensive. Most went w/ htc/galaxy. No customer loyalty w/phone comp..";negative
fuck u @apple;negative
Reader 'Tronman' compares #SteveBallmer to an albatross around #Microsoft's neck.  Do you agree?  Join the discussion! http://t.co/DFFkvnSJ;negative
WHAT!!!!!! #Google #Chrome syncs with your #Android device's bookmarks!?!?! NICE!;positive
"I really hate dealing with the brain dead people at the @apple store. For such good products, customer service sucks.";negative
the nice guy at the @apple store replaced my phone gratis when I showed him the hairline  crack on the screen. thanks @apple;positive
Is #Microsoft just another evil corporation? Beware when it comes to buying a #Windows8 PC http://t.co/QbgXXJMm;negative
#Twitter ain't showing my current mentions or my tweets retweeted #Ughh;negative
@albertmal88 remember @apple is evil. #icloud entering the #dropbox market;negative
"Absolutely loving the ARC mouse, courtesy of the one and only @gregulator0. #inspired #microsoft";positive
Been off twitter for a few days as I smashed my iPhone but @apple were very nice and gave me a new one :);positive
Had ma Ipas not 24 hours an I jailbroke it...now its SHAGGED itunes won't letme restore it @apple SYM!!!!;negative
@loveguru_b i miss my #twitter boo;positive
but seriously @apple finance me a damn phone you greedy bastards! OR Santa...get your jolly ass in gear and get us a 4S - white plz;negative
#Twitter timeline and mentions up the shit :(;negative
Beam me up #Microsoft! Microsoft has #holoDesk research project: http://t.co/KlMgkh5V;positive
@apple why is my iPhone battery so crappy #fail;negative
@hbogo @apple - why don't you play nice and let me use HDMI from iPad?  Pretty lame.;negative
There you go - according to http://t.co/4Y8aS4zz #Google+ is builtin to the OS/Nexus line? Smart move :);positive
#Twitter is blowing me , I can't see my retweets ,(;negative
Too bad #google didn't have a tribute graphic for #DennisRitchie.;negative
"#ICS is Sick, good work #google team";positive
Nokia employees still worried that Elop is a Microsoft mole http://t.co/n4Cpu3vj #microsoft #windows;negative
Why I love #Microsoft &gt, Microsoft hosting Kids TechFest to encourage careers in tech  http://t.co/fmzFWgYv #babygeeks via @Techflash;positive
"Wilth #Accessibility mode on in #SharePoint 2010, it seems that #Workflows sometimes do not start automatically #SP2010 #Workflow #Microsoft";negative
@Wisconsin_Mommy @Apple I'd totally email the company... I always get great service at our @Apple store!;positive
Calling all #marketing executives in #houston - sign up for #google #training - http://t.co/vo542MrZ - I can't wait to be there for the week;positive
"Thanks to Samsung and Google, I'm now craving for some Ice Cream Sandwich !  #IceCreamSandwich #Google #Samsung";positive
"""Samsung and Google have closely collaborated to push the mobile experience forward. We are pleased to ... http://t.co/ecT8fYIA #Google+";positive
"This is the first time I've been unhappy with any @apple product... Disappointed, and the Internet seems as confused as I am right now.";negative
